Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,gender,street,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,predicted_is_fraud
138539,2020-08-09 02:59:27,343819048608995,fraud_Rau and Sons,grocery_pos,327.62,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,40.644497,-94.336415,1,1
138644,2020-08-09 03:50:15,4476840372112,fraud_Wolf Inc,grocery_pos,305.37,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,34.639257,-85.256179,1,1
141587,2020-08-09 23:23:54,343819048608995,"fraud_Towne, Greenholt and Koepp",shopping_net,897.98,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,41.1751,-93.983309,1,1
141602,2020-08-09 23:26:54,343819048608995,fraud_Stoltenberg-Beatty,shopping_pos,1109.56,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,41.517289,-94.175861,1,1
141633,2020-08-09 23:37:38,343819048608995,fraud_Kutch and Sons,grocery_pos,280.74,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,41.621656,-94.10289,1,1
141703,2020-08-10 00:11:25,30238755902988,"fraud_Reichert, Shanahan and Hayes",shopping_net,935.97,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,30.055517,-97.840498,1,1
141890,2020-08-10 01:37:41,30238755902988,"fraud_Swaniawski, Lowe and Robel",shopping_pos,862.53,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,30.828323,-96.652547,1,1
142143,2020-08-10 03:41:31,30238755902988,fraud_Cummerata-Jones,gas_transport,11.17,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,30.611255,-98.145016,1,1
145706,2020-08-11 00:20:24,4335531783520911,"fraud_Moore, Dibbert and Koepp",misc_net,838.98,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,38.265701,-92.409485,1,1
145731,2020-08-11 00:31:25,4335531783520911,fraud_Koepp-Parker,grocery_pos,313.0,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,38.063266,-91.843684,1,1
146034,2020-08-11 02:56:25,30238755902988,"fraud_Bernhard, Grant and Langworth",shopping_pos,1024.17,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,30.038315,-96.858207,1,1
146158,2020-08-11 03:48:12,4335531783520911,fraud_Strosin-Cruickshank,grocery_pos,331.19,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,38.292143,-90.639838,1,1
146170,2020-08-11 03:53:44,4335531783520911,fraud_Kunze Inc,grocery_pos,315.01,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,37.436188,-91.8161,1,1
149101,2020-08-11 22:00:57,4335531783520911,fraud_Bashirian Group,shopping_net,1125.06,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,38.696249,-91.30544,1,1
149124,2020-08-11 22:06:08,2284059275940012,fraud_Kozey-Boehm,shopping_net,976.39,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,1969-11-22,39.788616,-84.526363,1,1
149204,2020-08-11 22:27:32,343746486082492,"fraud_Goyette, Howell and Collier",shopping_pos,736.46,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,45.549899,-85.355982,1,1
149260,2020-08-11 22:45:43,343746486082492,fraud_Beier-Hyatt,shopping_pos,873.99,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,44.887635,-86.106143,1,1
149290,2020-08-11 22:55:30,2284059275940012,fraud_Auer-West,shopping_net,1042.58,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,1969-11-22,39.461273,-85.966818,1,1
149298,2020-08-11 22:59:27,4335531783520911,"fraud_Streich, Dietrich and Barton",shopping_net,1046.78,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,38.123875,-91.703268,1,1
149303,2020-08-11 23:00:07,343746486082492,fraud_Hills-Witting,shopping_net,1024.84,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,45.052403000000005,-84.841629,1,1
149426,2020-08-11 23:37:56,343746486082492,"fraud_Watsica, Haag and Considine",shopping_pos,799.56,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,45.616036,-86.75034699999999,1,1
149576,2020-08-12 01:05:33,4335531783520911,fraud_Kiehn-Emmerich,grocery_pos,288.8,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,37.788138,-91.989479,1,1
149596,2020-08-12 01:17:20,343746486082492,"fraud_Schumm, Bauch and Ondricka",grocery_pos,289.76,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,44.847151,-86.668199,1,1
149668,2020-08-12 02:17:57,4335531783520911,fraud_Wolf Inc,grocery_pos,302.2,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,38.308925,-91.577012,1,1
149691,2020-08-12 02:44:03,374497717543058,fraud_Miller-Hauck,grocery_pos,330.19,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,47.896214,-101.148959,1,1
149745,2020-08-12 03:38:16,374497717543058,fraud_Doyle Ltd,grocery_pos,303.46,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,46.512985,-100.045716,1,1
149759,2020-08-12 03:51:05,4335531783520911,"fraud_Schultz, Simonis and Little",grocery_pos,314.26,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,37.968739,-91.972486,1,1
151221,2020-08-12 22:24:12,374497717543058,fraud_Bauch-Raynor,grocery_pos,340.63,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,48.131002,-101.66512,1,1
151230,2020-08-12 22:30:22,343746486082492,fraud_Terry-Huel,shopping_net,1032.31,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,45.603190000000005,-86.027412,1,1
151253,2020-08-12 22:42:57,4335531783520911,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1035.66,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998-05-20,38.447981,-92.083383,1,1
151294,2020-08-12 23:08:39,2284059275940012,"fraud_Ferry, Lynch and Kautzer",misc_net,796.22,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,1969-11-22,39.216741,-84.162768,1,1
151306,2020-08-12 23:17:16,374497717543058,"fraud_Ruecker, Beer and Collier",shopping_net,950.19,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,47.094274,-101.36355,1,1
151308,2020-08-12 23:18:44,343746486082492,fraud_Torphy-Goyette,shopping_pos,840.13,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,44.537675,-86.62303399999999,1,1
151313,2020-08-12 23:21:30,374497717543058,fraud_Zemlak Group,misc_net,822.29,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,47.607067,-101.720454,1,1
151364,2020-08-12 23:57:48,2284059275940012,"fraud_Altenwerth, Cartwright and Koss",shopping_net,966.04,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,1969-11-22,38.305485,-84.303926,1,1
151376,2020-08-13 00:10:05,2235613922823698,"fraud_Gottlieb, Considine and Schultz",shopping_net,1025.76,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,41.953063,-104.296483,1,1
151391,2020-08-13 00:28:16,2254799658404120,fraud_Mohr Inc,shopping_pos,821.13,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,30.073869,-83.130465,1,1
151527,2020-08-13 02:36:16,3583793405872580,fraud_Kozey-Boehm,shopping_net,1003.86,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,34.21773,-98.128645,1,1
151528,2020-08-13 02:38:08,374497717543058,"fraud_Heller, Gutmann and Zieme",grocery_pos,319.57,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,46.463625,-100.038787,1,1
152374,2020-08-13 13:45:34,374497717543058,"fraud_Willms, Kris and Bergnaum",shopping_pos,889.94,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,47.525855,-100.970657,1,1
153337,2020-08-13 22:55:25,374497717543058,"fraud_Mosciski, Gislason and Mertz",grocery_pos,320.49,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,47.346181,-101.49061,1,1
153346,2020-08-13 23:01:29,374497717543058,fraud_Botsford Ltd,shopping_pos,785.68,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,46.961025,-100.34891,1,1
153430,2020-08-13 23:49:14,374497717543058,fraud_Miller-Harris,misc_net,811.26,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,48.017097,-101.054507,1,1
153554,2020-08-14 01:25:33,2235613922823698,fraud_Fisher-Schowalter,shopping_net,866.33,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,41.76177,-104.152935,1,1
153648,2020-08-14 02:42:00,2235613922823698,fraud_Mohr Inc,shopping_pos,939.78,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,41.913325,-105.137269,1,1
153660,2020-08-14 02:48:12,501831082224,fraud_Hills-Olson,grocery_net,13.17,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,40.442447,-78.756212,0,1
157707,2020-08-15 22:19:00,30541100351706,fraud_Schumm PLC,shopping_net,1010.41,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,30.426679,-94.72192,0,1
158061,2020-08-16 01:40:43,4634955908138648,fraud_Vandervort-Funk,grocery_pos,345.96,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,41.98446,-97.025436,1,1
158072,2020-08-16 01:46:43,4634955908138648,fraud_Medhurst PLC,shopping_net,1000.46,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,41.82573,-96.173772,1,1
158127,2020-08-16 02:17:14,4634955908138648,"fraud_Baumbach, Feeney and Morar",shopping_net,1019.77,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,40.6524,-95.52967,1,1
158285,2020-08-16 03:47:15,4634955908138648,fraud_Torp-Labadie,gas_transport,12.78,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,41.222315,-96.6971,1,1
161507,2020-08-17 02:21:46,213112402583773,fraud_Cole PLC,grocery_pos,342.38,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,34.304177,-82.952178,1,1
161525,2020-08-17 02:34:23,213112402583773,fraud_Conroy Ltd,shopping_pos,909.88,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,34.921311,-82.879941,1,1
164842,2020-08-17 22:27:51,213112402583773,fraud_Bauch-Blanda,entertainment,555.79,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,34.507117,-81.315554,1,1
165199,2020-08-18 00:25:42,213112402583773,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,371.82,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,34.136273,-81.87649300000001,1,1
165207,2020-08-18 00:30:17,213112402583773,fraud_Boyer PLC,shopping_net,1017.67,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,35.001507000000004,-82.26003399999999,1,1
168609,2020-08-18 22:07:55,213112402583773,fraud_Effertz LLC,entertainment,470.35,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,35.01748,-82.354831,1,1
168685,2020-08-18 22:31:28,4481131401752,fraud_Torphy-Goyette,shopping_pos,860.43,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,41.743253,-71.78390300000001,0,1
170770,2020-08-19 22:57:47,4981132848794,fraud_Jacobi and Sons,shopping_pos,758.01,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,39.061183,-81.163115,1,1
170822,2020-08-19 23:28:11,4981132848794,fraud_Bashirian Group,shopping_net,1057.1,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,39.962352,-81.730173,1,1
170960,2020-08-20 01:17:19,372382441451095,fraud_Rutherford-Mertz,grocery_pos,314.66,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,42.208725,-74.049635,1,1
170969,2020-08-20 01:32:12,4939976756738216,fraud_Herman Inc,misc_pos,788.87,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,27.328536,-99.45091,0,1
171009,2020-08-20 02:07:45,375974680629816,fraud_Miller-Hauck,grocery_pos,334.1,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,42.339527,-73.563004,1,1
171129,2020-08-20 03:49:31,375974680629816,fraud_Kassulke PLC,shopping_net,1009.75,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,40.740312,-72.581754,1,1
171134,2020-08-20 03:52:27,375974680629816,"fraud_Schultz, Simonis and Little",grocery_pos,341.31,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,41.39362,-72.23165,1,1
171701,2020-08-20 11:53:37,375974680629816,fraud_Kiehn-Emmerich,grocery_pos,347.19,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,41.035664,-73.379417,1,1
172524,2020-08-20 19:17:24,372382441451095,"fraud_Herman, Treutel and Dickens",misc_net,923.35,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,42.02102,-74.731216,1,1
172831,2020-08-20 22:07:10,372382441451095,fraud_Volkman-Predovic,shopping_net,1046.28,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,42.06062,-73.765041,1,1
172857,2020-08-20 22:25:47,372382441451095,fraud_Hudson-Grady,shopping_pos,970.97,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,42.81454,-74.03594100000001,1,1
172917,2020-08-20 22:56:25,372382441451095,"fraud_Stehr, Jewess and Schimmel",misc_net,1039.88,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,42.389188,-74.326336,1,1
172967,2020-08-20 23:19:54,372382441451095,"fraud_Altenwerth, Cartwright and Koss",shopping_net,963.37,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,41.374375,-74.071137,1,1
172968,2020-08-20 23:19:57,372382441451095,fraud_Medhurst PLC,shopping_net,956.23,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,41.273563,-72.981542,1,1
173105,2020-08-21 00:32:26,375974680629816,fraud_Kiehn Inc,grocery_pos,337.13,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,42.040289,-72.75357,1,1
173612,2020-08-21 07:22:22,372382441451095,fraud_Kilback LLC,grocery_pos,336.94,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,42.577515000000005,-74.618448,1,1
175150,2020-08-21 22:01:39,372382441451095,fraud_Rutherford-Mertz,grocery_pos,379.3,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,41.288461,-73.859022,1,1
175192,2020-08-21 22:20:25,372382441451095,"fraud_Schmeler, Bashirian and Price",shopping_net,992.81,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,42.112889,-74.14336,1,1
175260,2020-08-21 22:57:51,372382441451095,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1033.25,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,41.565622,-73.66106500000001,1,1
175318,2020-08-21 23:23:21,372382441451095,fraud_Dibbert and Sons,entertainment,549.93,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,42.178833,-73.895412,1,1
175434,2020-08-22 00:30:51,577588686219,fraud_Harber Inc,gas_transport,7.86,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,40.55826,-79.933802,1,1
175454,2020-08-22 00:42:08,30560609640617,"fraud_Lockman, West and Runte",grocery_pos,318.03,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,41.032803,-92.104709,1,1
175472,2020-08-22 00:57:48,30560609640617,fraud_DuBuque LLC,grocery_pos,335.75,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,41.145532,-92.542449,1,1
177425,2020-08-22 22:02:37,30560609640617,fraud_Bogisich-Homenick,misc_net,996.21,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,41.33192,-92.311702,1,1
177464,2020-08-22 22:24:38,30560609640617,fraud_Ruecker Group,misc_net,810.84,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,40.964112,-91.524311,1,1
177567,2020-08-22 23:14:47,30560609640617,fraud_Stracke-Lemke,grocery_pos,299.83,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,40.874847,-91.990604,1,1
177611,2020-08-22 23:35:35,30560609640617,fraud_Mante Group,misc_net,760.8,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,40.540347,-90.962663,1,1
177799,2020-08-23 01:20:29,577588686219,fraud_Kiehn Inc,grocery_pos,323.12,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,39.693545,-78.594685,1,1
179846,2020-08-23 17:18:15,30560609640617,"fraud_Rodriguez, Yost and Jenkins",misc_net,922.33,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,40.840881,-92.020432,1,1
180527,2020-08-23 21:26:57,577588686219,fraud_Price Inc,shopping_net,1029.06,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,39.96292,-80.03583,1,1
180683,2020-08-23 22:15:38,577588686219,"fraud_Reichert, Huels and Hoppe",shopping_net,1060.69,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,41.395256,-80.055131,1,1
180711,2020-08-23 22:28:35,30560609640617,fraud_Mayert Group,shopping_pos,785.58,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,40.225117,-92.611539,1,1
180729,2020-08-23 22:35:57,577588686219,fraud_Heathcote LLC,shopping_net,814.44,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,40.054373,-79.34026300000001,1,1
180799,2020-08-23 23:00:03,577588686219,fraud_Wilkinson Ltd,entertainment,461.33,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,41.208922,-78.81649399999999,1,1
180874,2020-08-23 23:24:20,577588686219,fraud_Durgan-Auer,misc_net,812.66,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,40.814287,-79.086835,1,1
180884,2020-08-23 23:28:17,30560609640617,"fraud_Quitzon, Green and Bashirian",shopping_pos,881.81,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,39.586679,-91.95981,1,1
180938,2020-08-23 23:46:39,577588686219,fraud_Stamm-Witting,shopping_net,973.03,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,40.32384,-78.89858100000001,1,1
180944,2020-08-23 23:48:12,30560609640617,"fraud_Mosciski, Ziemann and Farrell",shopping_net,875.2,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,40.900215,-92.441448,1,1
181051,2020-08-24 00:26:17,4658490815480264,fraud_Schamberger-O'Keefe,grocery_pos,293.51,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,40.069326,-80.540433,1,1
181115,2020-08-24 00:49:18,3501365119557234,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,341.76,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,33.235731,-104.103492,1,1
181348,2020-08-24 02:35:51,4471568287204,fraud_Stracke-Lemke,grocery_pos,289.76,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,37.092267,-79.171126,1,1
181415,2020-08-24 03:07:19,4658490815480264,"fraud_Lockman, West and Runte",grocery_pos,302.55,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,40.627773,-79.172604,1,1
181509,2020-08-24 03:51:03,3501365119557234,fraud_Luettgen PLC,gas_transport,17.8,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,31.97213,-104.542286,1,1
181580,2020-08-24 04:24:22,3566094707272327,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,290.88,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,33.567028,-118.781778,0,1
183979,2020-08-24 19:06:58,3501365119557234,fraud_Nader-Heller,misc_net,802.1,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,31.790515000000003,-104.507956,1,1
184612,2020-08-24 22:04:26,3501365119557234,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1076.63,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,32.008516,-103.202773,1,1
184715,2020-08-24 22:34:07,4658490815480264,"fraud_Bernhard, Grant and Langworth",shopping_pos,675.79,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,40.145879,-79.478815,1,1
184748,2020-08-24 22:43:03,3501365119557234,"fraud_Cormier, Stracke and Thiel",entertainment,580.52,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,32.817457,-105.031603,1,1
184762,2020-08-24 22:46:43,4658490815480264,fraud_Corwin-Gorczany,misc_net,748.26,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,40.654987,-80.33908000000001,1,1
184899,2020-08-24 23:26:34,4471568287204,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,839.65,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,35.843001,-80.078212,1,1
184904,2020-08-24 23:27:07,4471568287204,fraud_Pagac LLC,shopping_pos,787.07,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,36.328401,-80.41244300000001,1,1
185049,2020-08-25 00:13:33,4658490815480264,fraud_DuBuque LLC,grocery_pos,339.6,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,40.916675,-79.04914000000001,1,1
185072,2020-08-25 00:23:25,4512828414983801773,fraud_Bashirian Group,shopping_net,1028.41,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,39.481471,-80.710311,1,1
185123,2020-08-25 00:47:33,4512828414983801773,fraud_Miller-Hauck,grocery_pos,336.64,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,40.259102,-80.359262,1,1
185168,2020-08-25 01:03:41,4658490815480264,fraud_Padberg-Welch,grocery_pos,320.09,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,39.919336,-80.781413,1,1
185205,2020-08-25 01:17:27,4119762878330989,"fraud_Huel, Hammes and Witting",grocery_pos,315.83,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,40.298678,-89.729564,1,1
185216,2020-08-25 01:22:24,4119762878330989,"fraud_Casper, Hand and Zulauf",grocery_pos,289.38,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,40.600096,-89.576626,1,1
185234,2020-08-25 01:28:04,4512828414983801773,fraud_Eichmann-Russel,misc_pos,735.07,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,39.260691,-79.368978,1,1
